NightID,Interval,TimeFraction,TemperatureC,NoiseLevel,CallActivity
Night_042,46,0.6338,6.42,0.312,0
Night_042,47,0.6479,6.35,0.335,0
Night_042,48,0.662,6.03,0.37,0
Night_042,49,0.6761,5.96,0.393,1
Night_042,50,0.6901,6.23,0.461,0
Night_042,51,0.7042,6.07,0.428,0
Night_042,52,0.7183,6.0,0.412,0
Night_042,53,0.7324,6.06,0.427,0
Night_042,54,0.7465,6.08,0.391,0
Night_042,55,0.7606,5.82,0.411,1
Night_042,56,0.7746,5.82,0.431,0
Night_042,57,0.7887,5.64,0.547,0
Night_042,58,0.8028,5.86,0.622,1
Night_042,59,0.8169,5.03,0.575,1
Night_042,60,0.831,5.46,0.58,0
Night_042,61,0.8451,5.15,0.563,0
Night_042,62,0.8592,5.07,0.479,1
Night_042,63,0.8732,5.04,0.441,0
Night_042,64,0.8873,5.14,0.458,0
Night_042,65,0.9014,5.24,0.337,0
Night_042,66,0.9155,5.1,0.35,0
Night_042,67,0.9296,5.42,0.275,0
Night_042,68,0.9437,5.0,0.278,0
Night_042,69,0.9577,4.78,0.291,0
Night_042,70,0.9718,4.83,0.287,0
Night_042,71,0.9859,5.2,0.247,0
Night_042,72,1.0,4.71,0.258,0
Night_043,1,0.0,7.77,0.21,0
Night_043,2,0.0141,8.25,0.259,0
Night_043,3,0.0282,7.96,0.233,0
Night_043,4,0.0423,7.96,0.254,2
Night_043,5,0.0563,7.31,0.287,1
Night_043,6,0.0704,7.57,0.323,0
Night_043,7,0.0845,7.58,0.232,0
Night_043,8,0.0986,7.57,0.226,0
Night_043,9,0.1127,7.65,0.352,1
Night_043,10,0.1268,7.42,0.328,0
Night_043,11,0.1408,6.87,0.351,2
Night_043,12,0.1549,7.14,0.398,1
Night_043,13,0.169,7.62,0.588,0
Night_043,14,0.1831,7.34,0.623,1
Night_043,15,0.1972,7.58,0.677,1
Night_043,16,0.2113,7.21,0.722,0
Night_043,17,0.2254,7.5,0.818,0
Night_043,18,0.2394,7.1,0.772,1
Night_043,19,0.2535,7.29,0.792,1
Night_043,20,0.2676,6.85,0.773,0
Night_043,21,0.2817,7.07,0.733,0
Night_043,22,0.2958,6.6,0.673,0
Night_043,23,0.3099,6.71,0.689,0
Night_043,24,0.3239,6.92,0.7,0
Night_043,25,0.338,6.63,0.718,0
Night_043,26,0.3521,6.54,0.673,0
Night_043,27,0.3662,6.28,0.652,0
Night_043,28,0.3803,6.33,0.571,1
Night_043,29,0.3944,6.19,0.335,1
Night_043,30,0.4085,6.13,0.225,0
Night_043,31,0.4225,6.49,0.128,0
Night_043,32,0.4366,6.53,0.174,2
Night_043,33,0.4507,6.24,0.205,0
Night_043,34,0.4648,6.18,0.248,0
Night_043,35,0.4789,5.79,0.293,0
Night_043,36,0.493,5.99,0.214,0
Night_043,37,0.507,6.2,0.258,0
Night_043,38,0.5211,5.94,0.185,0
Night_043,39,0.5352,5.66,0.192,0
Night_043,40,0.5493,5.69,0.218,0
Night_043,41,0.5634,5.81,0.221,0
Night_043,42,0.5775,6.22,0.282,0
Night_043,43,0.5915,5.65,0.191,0
Night_043,44,0.6056,5.87,0.136,0
Night_043,45,0.6197,5.46,0.187,0
Night_043,46,0.6338,5.88,0.068,0
Night_043,47,0.6479,5.49,0.072,0
Night_043,48,0.662,5.54,0.026,0
Night_043,49,0.6761,5.29,0.05,2
Night_043,50,0.6901,5.85,0.14,1
Night_043,51,0.7042,5.22,0.112,0
Night_043,52,0.7183,5.8,0.144,0
Night_043,53,0.7324,5.27,0.139,0
Night_043,54,0.7465,5.02,0.102,0
Night_043,55,0.7606,5.13,0.102,1
Night_043,56,0.7746,5.14,0.194,0
Night_043,57,0.7887,4.88,0.152,0
Night_043,58,0.8028,5.24,0.116,1
Night_043,59,0.8169,5.03,0.23,1
Night_043,60,0.831,4.68,0.189,1
Night_043,61,0.8451,5.22,0.185,2
Night_043,62,0.8592,4.87,0.237,3
Night_043,63,0.8732,5.22,0.293,1
Night_043,64,0.8873,4.95,0.316,0
Night_043,65,0.9014,4.93,0.264,0
Night_043,66,0.9155,4.96,0.245,1
Night_043,67,0.9296,4.88,0.303,1
Night_043,68,0.9437,5.07,0.245,1
Night_043,69,0.9577,5.06,0.291,0
Night_043,70,0.9718,5.16,0.358,0
Night_043,71,0.9859,5.08,0.352,0
Night_043,72,1.0,5.22,0.24,0
Night_044,1,0.0,9.88,0.216,0
Night_044,2,0.0141,9.54,0.12,0
Night_044,3,0.0282,9.51,0.061,0
Night_044,4,0.0423,9.56,0.094,0
Night_044,5,0.0563,9.55,0.119,0
Night_044,6,0.0704,9.19,0.252,0
Night_044,7,0.0845,9.55,0.414,0
Night_044,8,0.0986,9.01,0.443,1
Night_044,9,0.1127,9.57,0.543,1
Night_044,10,0.1268,9.03,0.546,0
Night_044,11,0.1408,9.35,0.399,0
Night_044,12,0.1549,9.42,0.301,0
Night_044,13,0.169,8.85,0.275,0
Night_044,14,0.1831,8.98,0.192,0
Night_044,15,0.1972,8.69,0.068,0
Night_044,16,0.2113,8.63,0.129,0
Night_044,17,0.2254,8.86,0.094,0
Night_044,18,0.2394,8.3,0.137,0
Night_044,19,0.2535,8.64,0.036,0
Night_044,20,0.2676,8.41,0.031,0
Night_044,21,0.2817,8.32,0.149,0
Night_044,22,0.2958,8.47,0.109,0
Night_044,23,0.3099,8.2,0.101,0
Night_044,24,0.3239,8.19,0.138,0
Night_044,25,0.338,8.36,0.08,0
Night_044,26,0.3521,8.22,0.029,0
Night_044,27,0.3662,8.03,0.035,0
Night_044,28,0.3803,8.13,0.091,0
Night_044,29,0.3944,7.98,0.105,0
Night_044,30,0.4085,7.93,0.074,0
Night_044,31,0.4225,7.66,0.066,0
Night_044,32,0.4366,8.03,0.152,0
Night_044,33,0.4507,7.87,0.184,0
Night_044,34,0.4648,7.7,0.057,0
Night_044,35,0.4789,7.11,0.1,0
Night_044,36,0.493,7.23,0.13,0
Night_044,37,0.507,7.33,0.2,0
Night_044,38,0.5211,7.17,0.179,0
Night_044,39,0.5352,7.28,0.123,0
Night_044,40,0.5493,7.53,0.163,0
Night_044,41,0.5634,6.76,0.285,0
Night_044,42,0.5775,7.09,0.363,0
Night_044,43,0.5915,6.72,0.376,0
Night_044,44,0.6056,7.45,0.408,0
Night_044,45,0.6197,6.92,0.441,0
Night_044,46,0.6338,6.62,0.346,0
Night_044,47,0.6479,6.48,0.307,0
Night_044,48,0.662,6.14,0.363,0
Night_044,49,0.6761,6.67,0.395,0
Night_044,50,0.6901,6.21,0.268,0
Night_044,51,0.7042,6.02,0.183,0
Night_044,52,0.7183,6.74,0.231,1
Night_044,53,0.7324,6.29,0.099,0
Night_044,54,0.7465,6.21,0.137,0
Night_044,55,0.7606,6.46,0.231,0
Night_044,56,0.7746,6.24,0.22,0
Night_044,57,0.7887,5.32,0.258,0
Night_044,58,0.8028,6.02,0.158,0
Night_044,59,0.8169,5.67,0.282,0
Night_044,60,0.831,5.87,0.263,0
Night_044,61,0.8451,5.82,0.265,0
Night_044,62,0.8592,5.51,0.271,0
Night_044,63,0.8732,5.53,0.266,0
Night_044,64,0.8873,5.51,0.337,0
Night_044,65,0.9014,5.7,0.231,0
Night_044,66,0.9155,5.74,0.223,0
Night_044,67,0.9296,5.28,0.325,0
Night_044,68,0.9437,5.56,0.245,0
Night_044,69,0.9577,5.49,0.186,0
Night_044,70,0.9718,5.4,0.267,0
Night_044,71,0.9859,5.54,0.354,0
Night_044,72,1.0,5.37,0.339,0
Night_045,1,0.0,9.88,0.212,0
Night_045,2,0.0141,9.16,0.228,0
Night_045,3,0.0282,9.73,0.319,0
Night_045,4,0.0423,9.51,0.344,1
Night_045,5,0.0563,9.25,0.461,0
Night_045,6,0.0704,9.6,0.42,2
Night_045,7,0.0845,9.29,0.364,0
Night_045,8,0.0986,9.22,0.315,0
Night_045,9,0.1127,9.2,0.298,0
Night_045,10,0.1268,9.5,0.404,0
Night_045,11,0.1408,8.74,0.408,0
Night_045,12,0.1549,8.89,0.317,0
Night_045,13,0.169,9.11,0.263,0
Night_045,14,0.1831,8.83,0.329,2
Night_045,15,0.1972,8.59,0.309,1
Night_045,16,0.2113,8.7,0.371,0
Night_045,17,0.2254,8.72,0.368,0
Night_045,18,0.2394,8.4,0.306,0
Night_045,19,0.2535,8.35,0.269,0
Night_045,20,0.2676,8.36,0.212,0
Night_045,21,0.2817,8.17,0.206,2
Night_045,22,0.2958,8.07,0.191,1
Night_045,23,0.3099,8.16,0.181,0
Night_045,24,0.3239,7.92,0.222,1
Night_045,25,0.338,7.75,0.219,1
Night_045,26,0.3521,7.81,0.209,0
Night_045,27,0.3662,7.76,0.2,0
Night_045,28,0.3803,7.55,0.186,0
Night_045,29,0.3944,7.35,0.254,0
Night_045,30,0.4085,7.48,0.229,0
Night_045,31,0.4225,7.5,0.226,0
Night_045,32,0.4366,7.49,0.306,0
Night_045,33,0.4507,7.18,0.419,0
Night_045,34,0.4648,7.06,0.368,0
Night_045,35,0.4789,6.75,0.31,0
Night_045,36,0.493,6.95,0.323,0
Night_045,37,0.507,7.12,0.421,0
Night_045,38,0.5211,6.65,0.383,0
Night_045,39,0.5352,6.66,0.235,0
Night_045,40,0.5493,6.61,0.182,0
Night_045,41,0.5634,6.89,0.188,0
Night_045,42,0.5775,6.64,0.284,0
Night_045,43,0.5915,6.16,0.317,1
Night_045,44,0.6056,6.74,0.324,2
Night_045,45,0.6197,6.14,0.273,2
Night_045,46,0.6338,6.48,0.338,1
Night_045,47,0.6479,5.98,0.254,0
Night_045,48,0.662,5.91,0.197,0
Night_045,49,0.6761,5.9,0.26,0
Night_045,50,0.6901,6.02,0.302,0
Night_045,51,0.7042,5.46,0.324,0
Night_045,52,0.7183,5.59,0.335,1
Night_045,53,0.7324,5.51,0.233,0
Night_045,54,0.7465,5.29,0.308,0
Night_045,55,0.7606,5.26,0.363,0
Night_045,56,0.7746,5.21,0.283,0
Night_045,57,0.7887,5.57,0.248,0
Night_045,58,0.8028,5.44,0.418,0
Night_045,59,0.8169,5.28,0.371,1
Night_045,60,0.831,4.86,0.295,0
Night_045,61,0.8451,4.97,0.298,1
Night_045,62,0.8592,4.82,0.189,1
Night_045,63,0.8732,4.61,0.25,0
Night_045,64,0.8873,5.02,0.279,0
Night_045,65,0.9014,4.99,0.269,0
Night_045,66,0.9155,4.72,0.271,0
Night_045,67,0.9296,4.13,0.29,0
Night_045,68,0.9437,4.19,0.298,0
Night_045,69,0.9577,4.03,0.296,0
Night_045,70,0.9718,3.93,0.283,0
Night_045,71,0.9859,3.79,0.297,0
Night_045,72,1.0,4.16,0.24,0
Night_046,1,0.0,9.94,0.123,0
Night_046,2,0.0141,10.07,0.104,2
Night_046,3,0.0282,9.68,0.243,0
Night_046,4,0.0423,9.81,0.167,0
Night_046,5,0.0563,9.78,0.137,0
Night_046,6,0.0704,9.3,0.206,0
Night_046,7,0.0845,9.56,0.132,0
Night_046,8,0.0986,9.59,0.03,0
Night_046,9,0.1127,9.37,0.007,0
Night_046,10,0.1268,9.36,0.0,1
Night_046,11,0.1408,9.14,0.0,2
Night_046,12,0.1549,8.81,0.024,1
Night_046,13,0.169,9.06,0.0,2
Night_046,14,0.1831,9.17,0.0,0
Night_046,15,0.1972,8.9,0.181,0
Night_046,16,0.2113,8.71,0.097,0
Night_046,17,0.2254,8.65,0.169,0
Night_046,18,0.2394,8.73,0.102,0
Night_046,19,0.2535,8.53,0.033,0
Night_046,20,0.2676,8.05,0.048,0
Night_046,21,0.2817,8.95,0.093,0
Night_046,22,0.2958,8.31,0.136,0
Night_046,23,0.3099,8.49,0.117,1
Night_046,24,0.3239,8.24,0.053,0
Night_046,25,0.338,8.1,0.078,0
Night_046,26,0.3521,8.22,0.12,0
Night_046,27,0.3662,7.76,0.0,0
Night_046,28,0.3803,7.67,0.015,0
Night_046,29,0.3944,7.93,0.002,0
Night_046,30,0.4085,7.53,0.005,0
Night_046,31,0.4225,7.43,0.012,0
Night_046,32,0.4366,7.52,0.075,0
Night_046,33,0.4507,7.6,0.045,0
Night_046,34,0.4648,7.34,0.098,0
Night_046,35,0.4789,7.42,0.139,0
Night_046,36,0.493,7.29,0.23,1
Night_046,37,0.507,7.23,0.294,0
Night_046,38,0.5211,7.24,0.356,0
Night_046,39,0.5352,6.91,0.523,0
Night_046,40,0.5493,6.58,0.678,0
Night_046,41,0.5634,6.86,0.673,0
Night_046,42,0.5775,6.76,0.574,0
Night_046,43,0.5915,6.71,0.52,1
Night_046,44,0.6056,6.31,0.443,0
Night_046,45,0.6197,6.46,0.412,0
Night_046,46,0.6338,5.96,0.444,0
Night_046,47,0.6479,6.0,0.376,1
Night_046,48,0.662,6.13,0.348,0
Night_046,49,0.6761,6.59,0.356,0
Night_046,50,0.6901,5.75,0.296,0
Night_046,51,0.7042,5.68,0.299,1
Night_046,52,0.7183,5.76,0.355,0
Night_046,53,0.7324,5.52,0.35,0
Night_046,54,0.7465,5.45,0.338,0
Night_046,55,0.7606,5.68,0.342,0
Night_046,56,0.7746,5.77,0.278,0
Night_046,57,0.7887,5.54,0.251,0
Night_046,58,0.8028,5.31,0.178,0
Night_046,59,0.8169,5.43,0.192,0
Night_046,60,0.831,5.67,0.116,0
Night_046,61,0.8451,5.17,0.145,1
Night_046,62,0.8592,5.21,0.279,2
Night_046,63,0.8732,5.28,0.206,0
Night_046,64,0.8873,5.04,0.167,1
Night_046,65,0.9014,5.07,0.158,0
Night_046,66,0.9155,5.08,0.185,1
Night_046,67,0.9296,4.79,0.142,0
Night_046,68,0.9437,4.85,0.212,0
Night_046,69,0.9577,4.6,0.181,0
Night_046,70,0.9718,4.88,0.111,1
Night_046,71,0.9859,4.23,0.0,0
Night_046,72,1.0,4.57,0.0,1
Night_047,1,0.0,10.66,0.012,1
Night_047,2,0.0141,10.64,0.0,0
Night_047,3,0.0282,10.28,0.023,0
Night_047,4,0.0423,10.33,0.043,0
Night_047,5,0.0563,10.1,0.021,0
Night_047,6,0.0704,9.83,0.0,1
Night_047,7,0.0845,10.19,0.029,1
Night_047,8,0.0986,9.24,0.117,1
Night_047,9,0.1127,9.6,0.131,2
Night_047,10,0.1268,9.95,0.149,2
Night_047,11,0.1408,9.81,0.202,0
Night_047,12,0.1549,9.38,0.206,0
Night_047,13,0.169,9.72,0.32,0
Night_047,14,0.1831,9.4,0.267,1
Night_047,15,0.1972,9.09,0.23,1
Night_047,16,0.2113,9.38,0.179,0
Night_047,17,0.2254,8.82,0.125,2
Night_047,18,0.2394,8.86,0.078,1
Night_047,19,0.2535,8.54,0.021,0
Night_047,20,0.2676,8.86,0.067,0
Night_047,21,0.2817,8.74,0.123,0
Night_047,22,0.2958,8.63,0.239,1
Night_047,23,0.3099,8.45,0.27,1
Night_047,24,0.3239,8.36,0.226,0
Night_047,25,0.338,8.49,0.201,0
Night_047,26,0.3521,8.31,0.227,0
Night_047,27,0.3662,7.95,0.195,0
Night_047,28,0.3803,7.98,0.214,1
Night_047,29,0.3944,7.75,0.234,0
Night_047,30,0.4085,7.62,0.073,0
Night_047,31,0.4225,7.38,0.134,0
Night_047,32,0.4366,7.39,0.068,1
Night_047,33,0.4507,7.48,0.123,0
Night_047,34,0.4648,7.57,0.189,0
Night_047,35,0.4789,7.29,0.194,0
Night_047,36,0.493,7.07,0.205,0
Night_047,37,0.507,6.93,0.196,0
Night_047,38,0.5211,7.06,0.231,1
Night_047,39,0.5352,6.85,0.257,1
Night_047,40,0.5493,6.99,0.202,0
Night_047,41,0.5634,6.91,0.202,1
Night_047,42,0.5775,6.76,0.248,0
Night_047,43,0.5915,6.37,0.268,0
Night_047,44,0.6056,6.29,0.342,0
Night_047,45,0.6197,6.29,0.225,0
Night_047,46,0.6338,6.47,0.267,0
Night_047,47,0.6479,6.17,0.154,0
Night_047,48,0.662,5.87,0.255,0
Night_047,49,0.6761,5.37,0.29,1
Night_047,50,0.6901,5.81,0.245,0
Night_047,51,0.7042,5.97,0.296,0
Night_047,52,0.7183,5.85,0.389,0
Night_047,53,0.7324,5.57,0.404,0
Night_047,54,0.7465,5.76,0.6,0
Night_047,55,0.7606,5.84,0.6,0
Night_047,56,0.7746,5.25,0.568,1
Night_047,57,0.7887,4.97,0.477,0
Night_047,58,0.8028,4.87,0.449,0
Night_047,59,0.8169,4.93,0.418,2
Night_047,60,0.831,5.13,0.392,0
Night_047,61,0.8451,4.69,0.309,0
Night_047,62,0.8592,4.85,0.354,1
Night_047,63,0.8732,4.47,0.27,0
Night_047,64,0.8873,4.73,0.344,0
Night_047,65,0.9014,4.62,0.315,0
Night_047,66,0.9155,4.16,0.272,0
Night_047,67,0.9296,4.74,0.291,0
Night_047,68,0.9437,4.25,0.26,0
Night_047,69,0.9577,4.12,0.273,0
Night_047,70,0.9718,4.28,0.188,0
Night_047,71,0.9859,3.93,0.203,3
Night_047,72,1.0,3.92,0.15,1
Night_048,1,0.0,9.99,0.19,0
Night_048,2,0.0141,10.26,0.285,0
Night_048,3,0.0282,9.82,0.199,0
Night_048,4,0.0423,9.9,0.078,0
Night_048,5,0.0563,9.83,0.068,1
Night_048,6,0.0704,9.76,0.081,2
Night_048,7,0.0845,9.74,0.136,0
Night_048,8,0.0986,9.75,0.168,1
Night_048,9,0.1127,9.17,0.146,1
Night_048,10,0.1268,9.63,0.217,1
Night_048,11,0.1408,9.42,0.181,1
Night_048,12,0.1549,9.33,0.24,1
Night_048,13,0.169,9.14,0.196,0
Night_048,14,0.1831,9.15,0.227,1
Night_048,15,0.1972,8.52,0.227,1
Night_048,16,0.2113,8.81,0.253,0
Night_048,17,0.2254,8.42,0.341,1
Night_048,18,0.2394,8.68,0.347,1
Night_048,19,0.2535,8.57,0.402,0
Night_048,20,0.2676,8.52,0.486,0
Night_048,21,0.2817,8.22,0.413,0
Night_048,22,0.2958,8.27,0.442,0
Night_048,23,0.3099,8.0,0.391,0
Night_048,24,0.3239,7.6,0.32,0
Night_048,25,0.338,7.44,0.398,0
Night_048,26,0.3521,8.21,0.308,1
Night_048,27,0.3662,7.76,0.278,0
Night_048,28,0.3803,7.63,0.099,0
Night_048,29,0.3944,7.63,0.047,0
Night_048,30,0.4085,7.81,0.022,1
Night_048,31,0.4225,7.18,0.117,1
Night_048,32,0.4366,7.65,0.083,0
Night_048,33,0.4507,7.29,0.182,0
Night_048,34,0.4648,7.15,0.246,2
Night_048,35,0.4789,7.11,0.303,0
Night_048,36,0.493,6.69,0.322,1
Night_048,37,0.507,6.77,0.257,1
Night_048,38,0.5211,6.48,0.24,0
Night_048,39,0.5352,6.36,0.284,1
Night_048,40,0.5493,6.62,0.326,1
Night_048,41,0.5634,6.58,0.259,0
Night_048,42,0.5775,6.11,0.211,0
Night_048,43,0.5915,6.14,0.14,0
Night_048,44,0.6056,5.99,0.142,0
Night_048,45,0.6197,6.08,0.169,0
Night_048,46,0.6338,5.6,0.178,0
Night_048,47,0.6479,5.64,0.207,0
Night_048,48,0.662,5.29,0.038,0
Night_048,49,0.6761,5.66,0.101,0
Night_048,50,0.6901,5.56,0.104,0
Night_048,51,0.7042,5.56,0.074,0
Night_048,52,0.7183,5.53,0.118,0
Night_048,53,0.7324,4.81,0.082,0
Night_048,54,0.7465,4.93,0.094,0
Night_048,55,0.7606,5.07,0.073,0
Night_048,56,0.7746,4.49,0.061,0
Night_048,57,0.7887,4.86,0.101,0
Night_048,58,0.8028,4.64,0.154,0
Night_048,59,0.8169,4.79,0.125,0
Night_048,60,0.831,4.52,0.111,0
Night_048,61,0.8451,4.64,0.093,2
Night_048,62,0.8592,4.28,0.139,1
Night_048,63,0.8732,4.24,0.108,0
Night_048,64,0.8873,4.09,0.158,1
Night_048,65,0.9014,4.0,0.139,0
Night_048,66,0.9155,4.14,0.126,0
Night_048,67,0.9296,4.03,0.083,0
Night_048,68,0.9437,4.23,0.0,1
Night_048,69,0.9577,3.85,0.0,0
Night_048,70,0.9718,3.6,0.084,0
Night_048,71,0.9859,3.85,0.137,0
Night_048,72,1.0,3.43,0.153,0
Night_049,1,0.0,8.7,0.282,0
Night_049,2,0.0141,8.41,0.298,0
Night_049,3,0.0282,8.31,0.307,1
Night_049,4,0.0423,8.21,0.264,0
Night_049,5,0.0563,8.04,0.432,0
Night_049,6,0.0704,8.09,0.508,1
Night_049,7,0.0845,7.93,0.548,0
Night_049,8,0.0986,7.97,0.559,0
Night_049,9,0.1127,7.88,0.674,1
Night_049,10,0.1268,8.09,0.709,1
Night_049,11,0.1408,7.53,0.653,0
Night_049,12,0.1549,7.89,0.53,0
Night_049,13,0.169,7.17,0.388,0
Night_049,14,0.1831,7.57,0.29,1
Night_049,15,0.1972,7.38,0.279,0
Night_049,16,0.2113,7.33,0.312,0
Night_049,17,0.2254,6.91,0.275,0
Night_049,18,0.2394,7.37,0.299,0
Night_049,19,0.2535,7.08,0.267,0
Night_049,20,0.2676,6.52,0.28,0
Night_049,21,0.2817,6.9,0.302,0
Night_049,22,0.2958,6.56,0.339,0
Night_049,23,0.3099,6.36,0.41,0
Night_049,24,0.3239,6.62,0.433,0
Night_049,25,0.338,6.16,0.326,0
Night_049,26,0.3521,6.47,0.34,0
Night_049,27,0.3662,6.02,0.299,0
Night_049,28,0.3803,5.99,0.282,0
Night_049,29,0.3944,6.08,0.271,0
Night_049,30,0.4085,6.31,0.32,0
Night_049,31,0.4225,5.89,0.232,0
Night_049,32,0.4366,5.68,0.325,0
Night_049,33,0.4507,5.14,0.327,0
Night_049,34,0.4648,5.28,0.293,0
Night_049,35,0.4789,5.6,0.274,0
Night_049,36,0.493,4.97,0.215,0
Night_049,37,0.507,4.99,0.226,0
Night_049,38,0.5211,5.3,0.23,0
Night_049,39,0.5352,5.33,0.302,0
Night_049,40,0.5493,5.02,0.276,0
Night_049,41,0.5634,4.98,0.233,0
Night_049,42,0.5775,4.57,0.387,0
Night_049,43,0.5915,4.83,0.387,0
Night_049,44,0.6056,4.36,0.397,0
Night_049,45,0.6197,4.68,0.396,0
Night_049,46,0.6338,4.56,0.344,0
Night_049,47,0.6479,4.24,0.412,0
Night_049,48,0.662,4.32,0.27,0
Night_049,49,0.6761,4.36,0.259,0
Night_049,50,0.6901,4.22,0.283,0
Night_049,51,0.7042,3.65,0.258,0
Night_049,52,0.7183,3.84,0.285,0
Night_049,53,0.7324,3.8,0.276,0
Night_049,54,0.7465,3.72,0.293,0
Night_049,55,0.7606,3.56,0.301,0
Night_049,56,0.7746,3.91,0.284,0
Night_049,57,0.7887,3.54,0.34,0
Night_049,58,0.8028,3.23,0.371,0
Night_049,59,0.8169,3.2,0.413,0
Night_049,60,0.831,3.32,0.461,0
Night_049,61,0.8451,3.02,0.464,0
Night_049,62,0.8592,3.1,0.409,0
Night_049,63,0.8732,2.94,0.414,0
Night_049,64,0.8873,2.83,0.383,0
Night_049,65,0.9014,2.56,0.322,0
Night_049,66,0.9155,2.93,0.337,0
Night_049,67,0.9296,2.4,0.336,0
Night_049,68,0.9437,2.62,0.293,0
Night_049,69,0.9577,2.7,0.339,0
Night_049,70,0.9718,2.99,0.334,0
Night_049,71,0.9859,2.75,0.244,0
Night_049,72,1.0,2.55,0.227,0
Night_050,1,0.0,10.43,0.322,0
Night_050,2,0.0141,10.22,0.236,1
Night_050,3,0.0282,10.4,0.295,1
Night_050,4,0.0423,10.13,0.452,0
Night_050,5,0.0563,9.91,0.535,0
Night_050,6,0.0704,9.93,0.643,0
Night_050,7,0.0845,9.66,0.684,1
Night_050,8,0.0986,9.99,0.754,1
Night_050,9,0.1127,9.86,0.73,2
Night_050,10,0.1268,9.92,0.827,2
Night_050,11,0.1408,9.45,0.834,0
Night_050,12,0.1549,9.75,0.889,0
Night_050,13,0.169,9.69,0.887,0
Night_050,14,0.1831,9.71,0.843,0
Night_050,15,0.1972,9.64,0.673,1
Night_050,16,0.2113,9.13,0.486,1
Night_050,17,0.2254,9.62,0.319,0
Night_050,18,0.2394,9.52,0.256,1
Night_050,19,0.2535,9.65,0.144,1
Night_050,20,0.2676,9.44,0.127,3
Night_050,21,0.2817,9.0,0.15,1
Night_050,22,0.2958,9.47,0.189,0
Night_050,23,0.3099,9.27,0.149,0
Night_050,24,0.3239,9.41,0.192,0
Night_050,25,0.338,9.4,0.217,2
Night_050,26,0.3521,8.89,0.318,1
Night_050,27,0.3662,9.13,0.343,1
Night_050,28,0.3803,9.21,0.323,1
Night_050,29,0.3944,9.29,0.393,0
Night_050,30,0.4085,8.71,0.314,0
Night_050,31,0.4225,8.71,0.269,0
Night_050,32,0.4366,8.82,0.269,3
Night_050,33,0.4507,8.72,0.336,5
Night_050,34,0.4648,8.65,0.252,0
Night_050,35,0.4789,8.5,0.189,1
Night_050,36,0.493,8.38,0.204,0
Night_050,37,0.507,8.4,0.165,0
Night_050,38,0.5211,8.46,0.12,0
Night_050,39,0.5352,8.39,0.166,1
Night_050,40,0.5493,8.37,0.194,0
Night_050,41,0.5634,8.13,0.176,1
Night_050,42,0.5775,8.49,0.172,1
Night_050,43,0.5915,8.15,0.108,1
Night_050,44,0.6056,8.32,0.121,0
Night_050,45,0.6197,8.27,0.12,0
Night_050,46,0.6338,8.05,0.0,1
Night_050,47,0.6479,7.86,0.073,1
Night_050,48,0.662,7.81,0.114,1
Night_050,49,0.6761,7.86,0.126,1
Night_050,50,0.6901,7.71,0.1,0
Night_050,51,0.7042,7.83,0.199,0
Night_050,52,0.7183,7.94,0.258,1
Night_050,53,0.7324,7.74,0.187,0
Night_050,54,0.7465,7.46,0.237,0
Night_050,55,0.7606,7.49,0.258,0
Night_050,56,0.7746,7.43,0.258,0
Night_050,57,0.7887,7.6,0.276,0
Night_050,58,0.8028,7.68,0.302,0
Night_050,59,0.8169,7.43,0.175,1
Night_050,60,0.831,7.49,0.295,0
Night_050,61,0.8451,7.36,0.263,0
Night_050,62,0.8592,7.54,0.403,0
Night_050,63,0.8732,7.64,0.468,1
Night_050,64,0.8873,7.81,0.445,0
Night_050,65,0.9014,7.55,0.449,2
Night_050,66,0.9155,7.98,0.362,3
Night_050,67,0.9296,7.53,0.313,0
Night_050,68,0.9437,7.71,0.232,0
Night_050,69,0.9577,7.6,0.129,2
Night_050,70,0.9718,7.69,0.112,1
Night_050,71,0.9859,7.48,0.133,1
Night_050,72,1.0,7.37,0.118,1
Night_051,1,0.0,9.78,0.204,0
Night_051,2,0.0141,9.03,0.219,0
Night_051,3,0.0282,9.6,0.182,0
Night_051,4,0.0423,9.62,0.253,0
Night_051,5,0.0563,9.46,0.256,0
Night_051,6,0.0704,8.83,0.252,0
Night_051,7,0.0845,9.14,0.212,0
Night_051,8,0.0986,9.08,0.314,1
Night_051,9,0.1127,8.91,0.36,1
Night_051,10,0.1268,8.75,0.259,1
Night_051,11,0.1408,8.87,0.214,0
Night_051,12,0.1549,8.51,0.205,0
Night_051,13,0.169,8.4,0.193,0
Night_051,14,0.1831,8.32,0.243,0
Night_051,15,0.1972,8.43,0.248,0
Night_051,16,0.2113,8.26,0.259,0
Night_051,17,0.2254,8.45,0.204,0
Night_051,18,0.2394,7.81,0.153,0
Night_051,19,0.2535,7.55,0.172,0
Night_051,20,0.2676,8.07,0.107,0
Night_051,21,0.2817,7.9,0.133,0
Night_051,22,0.2958,7.59,0.18,0
Night_051,23,0.3099,7.57,0.155,0
Night_051,24,0.3239,7.37,0.234,0
Night_051,25,0.338,7.53,0.309,0
Night_051,26,0.3521,7.52,0.277,0
Night_051,27,0.3662,7.18,0.217,0
Night_051,28,0.3803,7.15,0.274,0
Night_051,29,0.3944,7.05,0.243,0
Night_051,30,0.4085,7.01,0.257,0
Night_051,31,0.4225,6.69,0.214,0
Night_051,32,0.4366,6.51,0.117,0
Night_051,33,0.4507,6.7,0.097,0
Night_051,34,0.4648,6.25,0.062,0
